16,9,425.500,619.500,21.000,42.500,42.038,73.4662,30.6301,0.0000
16,10,460.000,611.000,20.500,53.500,48.629,72.8191,29.7485,0.0000
16,1,627.000,624.000,30.000,39.000,48.055,73.6375,27.0175,0.0000
16,3,1071.000,655.000,50.000,81.000,60.658,58.1457,15.1543,0.0000
16,5,1175.000,643.500,40.500,94.000,57.846,58.0850,13.8705,0.0000
16,4,868.500,656.500,41.000,84.500,49.919,56.8390,17.5479,0.0000
16,6,1703.500,681.500,63.000,71.000,47.986,56.6715,6.8949,0.0000
16,7,1099.000,726.000,45.000,125.500,70.294,43.1107,11.0181,0.0000
16,8,1323.000,796.000,48.500,124.500,67.304,37.7016,7.7389,0.0000
17,0,381.000,599.000,23.000,56.500,48.554,75.3207,32.2103,0.0000
17,9,426.282,618.446,21.334,45.131,42.038,73.0094,30.4230,0.0000
17,10,459.000,609.000,20.000,56.000,53.107,72.6731,29.7112,0.0000
17,1,626.000,624.500,28.000,40.500,49.334,73.0571,26.8400,0.0000
17,3,1071.000,655.000,50.000,81.000,62.167,58.1620,15.0558,0.0000
17,5,1176.000,644.000,40.000,93.000,58.420,58.1741,13.8820,0.0000
17,4,867.500,652.000,43.000,91.500,48.713,56.4160,17.4176,0.0000
17,6,1704.500,681.500,63.000,71.000,46.786,56.6735,6.8832,0.0000
17,7,1099.000,724.500,44.000,131.500,72.260,42.6785,10.9128,0.0000
17,8,1323.500,794.000,49.000,125.000,67.852,37.8128,7.7554,0.0000
18,0,380.000,597.500,24.000,57.000,49.366,75.6293,32.3515,0.0000
18,9,426.106,618.443,21.344,45.131,42.038,73.0102,30.4263,0.0000
18,10,457.000,609.000,21.500,57.000,51.628,72.3856,29.6161,0.0000
18,1,625.000,625.000,28.500,40.500,47.892,72.9128,26.8001,0.0000
18,3,1072.000,655.000,49.000,82.000,60.630,57.9897,14.9910,0.0000
18,5,1177.000,642.500,38.500,95.000,60.907,58.0871,13.8580,0.0000
18,4,863.000,642.000,54.000,78.000,47.398,60.6497,18.7825,0.0000
18,6,1707.000,674.000,60.500,72.000,48.990,57.7427,6.9976,0.0000
18,7,1099.000,724.000,43.500,135.500,73.771,42.3484,10.8310,0.0000
18,8,1325.500,789.500,49.500,131.500,69.340,37.6700,7.7076,0.0000
19,0,380.000,598.000,23.500,57.000,49.748,75.4736,32.2896,0.0000
19,9,425.933,618.440,21.348,45.130,42.038,73.0109,30.4297,0.0000
19,10,456.000,612.500,21.000,50.500,47.307,73.2436,29.9890,0.0000
19,1,624.500,627.000,27.500,40.000,48.189,72.4861,26.6610,0.0000
19,4,861.000,648.000,56.000,66.000,51.441,61.8307,19.1894,0.0000
19,3,1073.000,655.000,48.000,66.000,58.700,60.9386,15.7129,0.0000
19,5,1176.000,643.500,39.500,94.000,58.569,58.0861,13.8643,0.0000
19,6,1703.000,680.000,62.000,73.500,50.643,56.5088,6.8870,0.0000
19,7,1099.000,725.000,43.500,132.500,73.255,42.5361,10.8789,0.0000
19,8,1330.500,787.500,46.500,129.000,70.312,38.0071,7.7470,0.0000
20,0,380.000,598.000,24.000,56.500,50.775,75.6293,32.3515,0.0000
20,10,454.500,612.500,23.000,51.500,46.664,72.9533,29.8792,0.0000
20,9,425.933,618.440,21.348,45.130,42.038,73.0109,30.4297,0.0000
20,1,624.000,627.500,27.500,41.000,50.628,72.0655,26.5151,0.0000
20,4,869.500,651.000,41.500,92.000,52.786,56.5027,17.4279,0.0000
20,3,1092.500,655.000,30.000,74.000,65.171,59.4243,15.3644,0.0000
20,5,1177.000,642.000,39.000,94.000,61.327,58.3509,13.9175,0.0000
20,6,1702.000,678.500,61.500,73.500,54.373,56.7476,6.9310,0.0000
20,7,1098.500,725.500,44.000,131.000,72.528,42.6302,10.9053,0.0000
20,8,1332.000,783.500,45.500,128.000,69.447,38.3838,7.8151,0.0000
21,0,380.000,598.500,24.000,55.500,49.581,75.7851,32.4180,0.0000
21,9,416.000,618.500,27.000,41.500,33.035,74.0415,30.9881,0.0000
21,10,453.000,612.500,24.500,52.000,47.024,72.8078,29.8331,0.0000
21,1,623.000,628.000,25.500,39.000,52.149,72.4806,26.7024,0.0000
21,3,1092.500,649.500,32.000,82.000,73.167,58.9704,15.2339,0.0000
21,5,1177.000,642.000,39.000,94.000,60.931,58.3509,13.9175,0.0000
21,4,871.500,648.000,40.500,94.500,53.998,56.5902,17.4351,0.0000
21,6,1703.000,679.500,60.000,72.000,54.225,56.8290,6.9379,0.0000
21,7,1097.500,726.000,45.000,131.000,71.334,42.5820,10.8978,0.0000
21,8,1333.000,781.000,45.500,130.500,69.740,38.3854,7.8070,0.0000
22,0,380.500,598.000,23.500,56.500,48.231,75.6299,32.3470,0.0000
22,9,416.000,608.000,25.000,43.000,31.336,76.8159,32.1663,0.0000
22,10,452.500,612.500,24.500,52.500,46.460,72.6635,29.7830,0.0000
22,1,624.000,626.000,23.000,41.000,51.257,72.4800,26.7065,0.0000
22,3,1087.000,653.000,34.000,54.000,70.681,63.7535,16.5462,0.0000
22,5,1174.500,647.000,41.500,92.500,55.014,57.7377,13.7877,0.0000
22,4,868.000,652.000,61.000,69.000,53.426,60.4544,18.7338,0.0000
22,6,1703.000,682.000,61.000,69.500,51.321,56.8300,6.9320,0.0000
22,7,1095.500,729.000,44.500,81.000,73.586,47.5329,12.1856,0.0000
22,8,1312.000,783.000,65.000,129.000,69.461,38.3347,7.8615,0.0000
23,9,415.500,609.000,26.000,47.000,31.185,75.2482,31.5108,0.0000
23,0,380.500,597.500,23.500,57.000,50.097,75.6299,32.3470,0.0000
23,10,451.000,610.500,26.500,55.000,46.177,72.5198,29.7331,0.0000
23,1,623.000,625.000,25.000,41.000,49.942,72.7624,26.8104,0.0000
23,3,1087.000,653.000,34.000,68.000,68.892,60.9284,15.7765,0.0000
23,4,871.000,646.500,41.500,95.500,54.525,56.6749,17.4611,0.0000
23,5,1175.500,645.000,38.500,91.000,57.048,58.3472,13.9395,0.0000
23,6,1703.500,683.000,59.000,68.000,51.811,56.9101,6.9478,0.0000
23,7,1096.000,728.000,42.500,82.000,73.339,47.5319,12.1907,0.0000
23,8,1311.000,781.000,66.000,116.000,68.510,39.4868,8.1776,0.0000
24,0,380.000,596.000,23.500,58.500,49.044,75.6287,32.3559,0.0000
24,9,412.000,605.500,27.000,51.500,34.890,74.9355,31.4354,0.0000
24,10,451.500,610.500,26.500,54.500,46.639,72.6635,29.7830,0.0000
24,1,622.000,626.000,29.000,40.500,47.811,72.6232,26.7418,0.0000
24,3,1087.000,655.000,34.000,66.000,67.220,60.9255,15.7950,0.0000
24,5,1175.500,645.000,38.500,91.000,55.960,58.3472,13.9395,0.0000
24,4,871.000,652.500,39.500,86.500,58.772,57.1857,17.6315,0.0000
24,6,1703.000,683.500,58.500,68.000,52.562,56.8275,6.9467,0.0000
24,7,1097.000,728.000,41.000,82.000,69.558,47.5324,12.1881,0.0000
24,8,1312.000,783.000,76.000,130.000,69.068,38.2607,7.8392,0.0000
25,0,382.000,596.000,23.500,59.500,50.708,75.3235,32.1883,0.0000
25,9,412.500,605.500,27.000,51.500,33.174,74.9366,31.4267,0.0000
25,10,450.000,609.000,25.000,59.000,48.410,71.8111,29.4738,0.0000
25,1,621.000,626.500,30.500,38.000,37.708,73.1919,26.9552,0.0000
25,3,1088.000,653.000,33.000,70.000,63.410,60.5423,15.6904,0.0000
25,5,1177.500,645.500,39.000,90.500,61.407,58.3519,13.9113,0.0000
25,4,871.500,652.000,41.000,85.500,57.485,57.4483,17.6956,0.0000
25,6,1699.500,677.500,62.000,72.000,51.090,57.1498,7.0070,0.0000
25,7,1097.000,732.000,43.000,122.000,65.640,42.8645,10.9845,0.0000
25,8,1335.000,779.500,46.000,135.500,64.654,38.1260,7.7355,0.0000
26,0,381.000,596.500,25.000,60.500,49.098,74.8631,31.9965,0.0000
26,9,414.500,603.500,29.500,53.500,31.841,74.9440,31.3698,0.0000
26,1,615.000,621.500,21.500,45.000,42.480,72.5992,26.9203,0.0000
26,10,450.500,611.000,24.000,56.000,43.607,72.0913,29.5886,0.0000
26,3,1087.000,656.000,36.000,67.000,57.394,60.5401,15.7039,0.0000
26,4,873.000,653.500,39.000,83.500,56.342,57.5366,17.7160,0.0000
26,5,1177.500,645.000,39.000,91.000,59.872,58.3519,13.9113,0.0000
26,6,1699.500,676.500,61.500,73.500,51.807,57.0675,6.9999,0.0000
26,7,1096.500,733.000,43.500,123.500,62.191,42.6261,10.9259,0.0000
26,8,1336.000,780.000,46.500,133.500,64.103,38.2404,7.7482,0.0000
27,0,380.500,595.000,26.500,61.500,50.467,75.0163,32.0572,0.0000
27,9,412.000,601.500,25.500,46.500,34.196,77.7798,32.6411,0.0000
27,10,449.500,611.000,25.000,56.000,45.561,72.0902,29.5970,0.0000
27,1,616.500,623.500,23.500,45.000,43.499,72.0443,26.6716,0.0000
27,3,1088.000,655.000,49.000,64.000,57.134,61.3319,15.7862,0.0000
27,4,873.500,653.000,39.000,85.000,50.258,57.3635,17.6562,0.0000
27,5,1177.500,644.500,39.000,91.500,59.993,58.3519,13.9113,0.0000
27,6,1700.500,679.000,61.500,71.000,51.027,57.0695,6.9882,0.0000
27,7,1097.000,727.500,43.500,82.500,65.781,47.5348,12.1753,0.0000
27,8,1336.500,783.000,47.000,128.500,64.817,38.3926,7.7726,0.0000
28,9,412.500,603.500,25.000,42.500,31.645,78.4424,32.9139,0.0000
28,0,380.000,596.500,26.000,60.000,47.580,75.0146,32.0704,0.0000
28,10,449.000,611.500,24.000,55.500,44.916,72.0879,29.6137,0.0000
28,1,610.500,626.500,24.000,42.500,42.524,71.8926,26.7149,0.0000
28,3,1087.000,655.000,43.000,70.000,58.827,60.1704,15.5467,0.0000
28,4,873.500,654.500,38.500,84.000,48.364,57.2763,17.6327,0.0000
28,5,1178.500,646.000,39.000,90.500,59.141,58.2660,13.8778,0.0000
28,6,1701.500,679.500,61.000,71.500,49.583,56.9081,6.9595,0.0000
28,7,1098.500,730.500,41.500,124.000,68.155,42.8181,10.9653,0.0000
28,8,1311.000,787.000,82.000,142.000,64.757,37.1009,7.5629,0.0000
29,9,401.900,603.348,25.833,44.289,31.645,77.8769,32.8725,0.0000
29,0,381.500,597.000,24.500,59.000,47.671,75.1696,32.1226,0.0000
29,10,448.500,614.500,24.000,51.000,36.850,72.5113,29.7963,0.0000
29,1,609.000,629.000,25.000,41.000,41.780,71.6144,26.6289,0.0000
29,3,1100.000,659.500,29.000,66.000,60.217,60.0895,15.4408,0.0000
29,4,874.500,653.500,38.500,86.000,46.111,57.1059,17.5671,0.0000
29,5,1179.000,645.500,38.000,90.500,59.619,58.3540,13.8987,0.0000
29,6,1701.500,682.000,61.000,69.000,47.999,56.9081,6.9595,0.0000
29,7,1100.000,730.000,41.000,124.000,68.645,42.8682,10.9660,0.0000
29,8,1311.000,782.000,85.000,115.000,54.681,39.4990,8.1178,0.0000
30,9,417.000,611.500,31.000,58.000,35.718,71.3269,29.8011,0.0000
30,0,381.500,596.000,25.000,60.500,49.418,75.0169,32.0528,0.0000
30,10,448.396,613.376,24.335,52.708,36.850,72.3453,29.7271,0.0000
30,1,613.000,628.000,27.000,40.000,41.567,72.1796,26.7520,0.0000
30,3,1103.000,661.000,28.000,66.000,55.281,59.8143,15.3364,0.0000
30,5,1179.000,646.000,38.500,90.500,58.631,58.2665,13.8746,0.0000
30,4,874.500,651.000,38.500,91.000,49.726,56.6791,17.4361,0.0000
30,6,1702.500,682.500,61.000,68.000,46.875,56.9915,6.9577,0.0000
30,7,1100.000,727.000,42.000,127.500,70.450,42.8213,10.9492,0.0000
30,8,1345.000,785.000,39.000,119.500,57.327,38.9378,7.8441,0.0000
31,0,380.000,597.500,23.500,56.500,48.231,75.7845,32.4225,0.0000
31,10,448.396,613.376,24.335,52.708,36.850,72.3453,29.7271,0.0000
31,9,418.000,611.500,30.000,56.000,32.682,71.8842,30.0247,0.0000
31,1,607.000,626.000,25.500,42.500,43.584,72.0252,26.8117,0.0000
31,3,1104.500,661.500,28.000,66.000,53.170,59.7245,15.2932,0.0000
31,5,1180.000,645.500,38.000,91.500,58.866,58.1803,13.8444,0.0000
31,4,875.000,648.500,41.500,95.000,45.549,56.4302,17.3334,0.0000
31,6,1702.000,682.000,61.500,68.500,46.196,56.9910,6.9606,0.0000
31,7,1098.000,729.000,45.000,122.500,68.909,43.1089,11.0274,0.0000
31,8,1345.500,789.000,36.000,114.000,58.526,39.0533,7.8759,0.0000
32,0,381.500,597.000,23.000,57.000,52.463,75.7874,32.4002,0.0000
32,9,421.000,613.000,33.000,55.000,33.612,71.7545,29.8912,0.0000
32,1,606.500,626.500,25.500,43.000,42.288,71.7471,26.7169,0.0000
32,3,1106.500,665.000,27.500,63.500,48.219,59.5433,15.2233,0.0000
32,5,1178.500,644.000,39.000,95.000,56.148,57.8298,13.7741,0.0000
32,4,875.000,651.000,40.000,89.500,46.352,56.9370,17.4987,0.0000
32,6,1702.000,682.500,61.000,68.500,48.151,56.9091,6.9536,0.0000
32,7,1100.000,726.000,43.000,128.500,72.785,42.8222,10.9446,0.0000
32,8,1347.500,787.500,39.000,109.500,63.050,39.5350,7.9423,0.0000
33,0,381.000,598.000,22.000,54.000,49.191,76.4148,32.6870,0.0000
33,9,419.500,616.000,32.500,51.500,32.337,71.8904,29.9786,0.0000
33,1,607.500,627.000,23.000,41.500,39.648,72.0236,26.8240,0.0000
33,3,1109.000,669.000,29.500,61.500,44.358,59.1841,15.0848,0.0000
33,4,875.000,650.500,40.500,89.000,53.428,57.1091,17.5482,0.0000
33,5,1178.000,646.000,40.000,90.500,58.587,58.2660,13.8778,0.0000
33,6,1703.000,683.000,60.500,67.000,42.275,57.0735,6.9647,0.0000
33,7,1100.000,725.500,42.000,132.000,72.483,42.5366,10.8766,0.0000
33,8,1343.000,775.000,57.000,153.000,62.652,37.1943,7.4702,0.0000
34,0,381.000,598.500,24.000,58.000,46.110,75.0146,32.0704,0.0000
34,9,421.000,615.000,31.500,53.500,35.208,71.6135,29.8457,0.0000
34,1,605.500,627.000,23.500,40.000,40.712,72.4392,27.0091,0.0000
34,3,1110.000,670.500,28.500,59.000,43.107,59.3678,15.1248,0.0000
34,5,1177.000,639.500,39.500,98.000,60.794,58.0881,13.8517,0.0000
34,4,874.500,651.000,40.500,88.500,56.510,57.1080,17.5545,0.0000
34,6,1701.500,683.500,60.000,66.500,41.838,57.0700,6.9853,0.0000
34,7,1101.500,725.500,41.000,134.500,72.515,42.3040,10.8077,0.0000
34,8,1343.000,774.000,59.000,155.000,64.665,37.1275,7.4365,0.0000
35,0,381.000,599.500,22.500,56.500,44.368,75.1662,32.1490,0.0000
35,9,435.443,615.598,31.906,53.269,35.208,71.5447,29.5596,0.0000
35,1,604.500,628.500,23.500,37.500,40.401,72.7194,27.1308,0.0000
35,3,1111.000,671.500,29.000,57.000,38.628,59.5543,15.1554,0.0000
35,4,873.500,651.000,41.000,89.500,59.159,56.9349,17.5113,0.0000
35,5,1177.500,639.000,39.000,98.500,61.509,58.0887,13.8486,0.0000
35,6,1702.000,682.500,61.000,69.000,44.834,56.8280,6.9437,0.0000
35,7,1102.000,727.500,40.500,130.500,72.325,42.4918,10.8531,0.0000
35,8,1343.000,776.000,57.000,139.000,60.835,38.1528,7.6065,0.0000
36,0,382.000,598.000,21.000,50.000,44.284,77.7073,33.2293,0.0000
36,1,604.500,628.000,22.500,37.000,39.745,73.0029,27.2452,0.0000
36,9,425.000,610.000,28.000,60.500,39.398,71.0667,29.5789,0.0000
36,3,1111.500,671.000,31.000,55.500,47.717,59.9286,15.2302,0.0000
36,5,1177.000,641.500,40.500,95.500,59.332,58.1767,13.8663,0.0000
36,4,873.500,652.000,41.000,88.500,60.374,56.9349,17.5113,0.0000
36,6,1703.000,683.000,61.000,68.000,42.297,56.9111,6.9419,0.0000
36,7,1101.500,728.500,43.000,130.000,73.939,42.4462,10.8343,0.0000
36,8,1344.000,783.000,49.000,130.000,54.524,38.2938,7.6801,0.0000
37,0,380.500,598.000,23.000,50.000,45.002,77.7061,33.2385,0.0000
37,1,602.500,630.500,22.000,41.500,38.433,71.0509,26.5564,0.0000
37,9,425.000,610.500,32.500,61.000,44.831,70.7990,29.4285,0.0000
37,3,1113.000,665.000,32.000,61.000,52.588,60.0264,15.2278,0.0000
37,5,1176.500,642.500,41.500,95.500,58.749,58.0020,13.8247,0.0000
37,4,872.500,651.500,43.000,88.500,61.269,57.0205,17.5376,0.0000
37,6,1703.000,683.000,61.500,68.500,41.247,56.8305,6.9291,0.0000
37,7,1102.000,728.000,43.500,130.500,73.193,42.4475,10.8275,0.0000
37,8,1343.000,783.000,65.000,129.000,54.945,38.3781,7.6523,0.0000
38,0,380.500,597.500,24.000,52.000,46.538,77.2180,33.0204,0.0000
38,9,423.000,610.000,34.000,60.500,44.415,71.0689,29.5623,0.0000
38,1,600.500,630.000,19.500,45.500,45.091,70.1085,26.2596,0.0000
38,3,1103.000,655.000,37.000,68.000,57.285,60.5823,15.4419,0.0000
38,4,873.500,652.500,41.000,88.000,62.483,56.9349,17.5113,0.0000
38,5,1175.500,642.500,42.000,95.000,58.551,58.0876,13.8549,0.0000
38,6,1702.000,682.000,63.000,70.500,42.179,56.6685,6.9124,0.0000
38,7,1101.000,728.500,44.500,129.500,73.826,42.4936,10.8440,0.0000
38,8,1343.000,782.000,65.000,131.000,58.424,38.3082,7.6107,0.0000
39,0,379.500,596.500,24.500,58.000,44.754,75.6287,32.3559,0.0000
39,9,425.500,607.500,30.000,66.000,48.075,70.2579,29.2169,0.0000
39,1,599.500,630.000,21.000,46.500,45.389,69.8453,26.1653,0.0000
39,3,1103.000,655.000,39.000,66.000,52.416,60.9633,15.5588,0.0000
39,5,1175.500,643.000,42.000,94.500,59.626,58.0876,13.8549,0.0000
39,4,874.500,653.500,40.500,86.000,63.236,57.1080,17.5545,0.0000
39,6,1701.000,683.500,64.000,68.000,43.610,56.8290,6.9379,0.0000
39,7,1097.000,729.000,48.500,81.000,74.823,47.5396,12.1496,0.0000
39,8,1346.000,781.000,63.000,132.000,60.030,38.3231,7.5389,0.0000
40,0,380.000,597.000,24.500,58.000,43.085,75.4747,32.2808,0.0000
40,9,425.500,608.500,29.500,64.000,46.839,70.5260,29.3325,0.0000
40,1,599.000,629.500,23.000,46.500,41.996,69.9775,26.2064,0.0000
40,3,1104.000,655.000,38.000,70.000,56.060,60.1988,15.3707,0.0000
40,4,875.500,655.000,38.500,84.000,62.408,57.1941,17.5809,0.0000
40,5,1175.000,644.000,42.500,93.500,59.473,58.0871,13.8580,0.0000
40,6,1701.500,683.500,63.000,67.500,44.560,56.9101,6.9478,0.0000
40,7,1097.000,728.500,48.000,81.500,73.272,47.5391,12.1522,0.0000
40,8,1348.000,781.000,61.000,116.000,60.635,39.5586,7.8276,0.0000
41,0,381.000,598.000,23.500,58.000,43.829,75.1674,32.1402,0.0000
41,9,428.000,607.000,29.500,67.000,50.132,70.1295,29.1248,0.0000
41,1,598.000,632.000,24.500,44.500,40.603,69.8459,26.1613,0.0000
41,3,1104.000,655.000,40.000,75.000,58.565,59.2794,15.0828,0.0000
41,4,876.000,656.500,38.000,81.000,62.653,57.4547,17.6575,0.0000
41,5,1174.000,646.000,43.000,91.500,55.910,58.0855,13.8674,0.0000
41,6,1702.000,684.000,64.000,66.500,44.219,56.9935,6.9459,0.0000
41,7,1102.000,726.500,46.000,133.000,74.055,42.3561,10.7922,0.0000
41,8,1350.000,781.000,59.000,116.000,63.565,39.5528,7.8559,0.0000
42,0,381.500,598.500,25.000,58.000,43.507,75.0169,32.0528,0.0000
42,9,426.500,608.000,29.500,65.000,48.017,70.3937,29.2603,0.0000
42,1,591.000,622.500,25.000,49.000,43.246,71.1642,26.7700,0.0000
42,3,1105.000,655.000,39.000,74.000,55.411,59.4634,15.1252,0.0000
42,4,879.000,639.000,50.000,97.000,62.902,57.7122,17.7671,0.0000
42,5,1173.500,650.500,43.000,85.000,54.144,58.4360,13.9574,0.0000
42,6,1702.000,683.500,64.500,67.000,45.134,56.9940,6.9430,0.0000
42,7,1101.000,729.000,45.500,133.000,73.824,42.1216,10.7445,0.0000
42,8,1350.000,780.000,59.000,119.000,60.501,39.3955,7.8114,0.0000
43,0,381.500,600.500,24.500,55.000,41.346,75.3235,32.1883,0.0000
43,9,426.500,606.500,31.000,66.500,51.462,70.3954,29.2480,0.0000
43,1,591.000,623.500,25.000,47.500,43.323,71.3003,26.8211,0.0000
43,3,1116.500,667.000,28.500,60.500,53.057,59.7504,15.1344,0.0000
43,4,878.500,654.500,39.500,83.000,64.180,57.4615,17.6162,0.0000
43,5,1173.000,649.000,42.500,89.000,50.536,57.9957,13.8622,0.0000
43,6,1702.500,684.500,63.500,66.500,44.185,56.9126,6.9331,0.0000
43,7,1101.000,728.500,44.000,134.500,74.631,42.0280,10.7279,0.0000
43,8,1360.500,787.500,40.000,106.000,63.418,39.8412,7.8856,0.0000
44,0,383.000,600.000,25.000,56.000,44.786,75.1736,32.0918,0.0000
44,9,428.000,606.000,29.500,68.000,53.254,70.1295,29.1248,0.0000
44,1,592.000,622.000,23.500,50.000,50.655,71.0291,26.7150,0.0000
44,3,1116.500,668.000,29.500,59.000,52.710,59.8444,15.1514,0.0000
44,4,879.500,654.000,40.000,83.500,63.428,57.4642,17.6003,0.0000
44,5,1172.500,646.500,42.500,91.500,53.529,57.9947,13.8685,0.0000
44,6,1702.500,686.000,63.500,65.000,43.958,56.9126,6.9331,0.0000
44,7,1101.500,727.500,45.000,139.000,75.789,41.7102,10.6375,0.0000
44,8,1362.000,788.500,39.500,103.500,63.213,39.9659,7.8992,0.0000
45,0,382.500,601.500,24.000,53.000,43.677,75.6350,32.3071,0.0000
45,9,424.000,610.500,27.000,61.000,46.706,70.7905,29.4902,0.0000
45,1,590.000,622.500,26.000,48.500,49.515,71.2992,26.8292,0.0000
45,3,1116.000,669.000,31.000,57.500,50.027,59.9381,15.1717,0.0000
45,4,880.500,652.500,40.000,85.000,62.541,57.4663,17.5876,0.0000
45,5,1172.000,644.000,43.000,95.000,54.979,57.8205,13.8302,0.0000
45,6,1707.500,673.000,58.500,73.000,44.785,57.7417,7.0036,0.0000
45,7,1101.000,728.500,46.000,143.000,74.951,41.2619,10.5235,0.0000
45,8,1363.000,787.500,38.000,103.500,60.362,40.0484,7.9133,0.0000
45,11,758.000,622.000,21.500,45.500,32.686,72.6361,24.4609,0.0000
46,0,381.500,601.000,25.000,55.000,45.448,75.1702,32.1182,0.0000
46,9,421.500,612.500,28.000,56.000,48.279,71.6107,29.8666,0.0000
46,11,758.000,623.000,20.500,44.000,30.159,72.7754,24.5163,0.0000
46,1,591.500,623.500,24.000,49.500,53.472,70.7588,26.6177,0.0000
46,3,1103.000,654.000,50.000,75.000,44.850,59.4687,15.0926,0.0000
46,4,881.500,653.000,39.000,85.500,62.881,57.2938,17.5282,0.0000
46,5,1171.000,642.000,43.500,95.500,55.587,58.0798,13.9018,0.0000
46,6,1701.500,688.500,65.000,63.500,43.777,56.7501,6.9163,0.0000
46,7,1100.000,728.000,46.000,143.000,76.266,41.3045,10.5437,0.0000
46,8,1356.000,767.000,53.000,138.000,46.931,38.9271,7.6997,0.0000
47,0,381.000,602.000,25.000,54.500,45.396,75.0158,32.0616,0.0000
47,9,421.000,612.000,28.000,57.000,52.971,71.4708,29.8171,0.0000
47,11,758.193,622.546,20.613,44.704,30.159,72.7058,24.4886,0.0000
47,1,591.000,626.000,24.000,47.500,52.146,70.6236,26.5755,0.0000
47,3,1119.000,654.000,34.000,82.000,52.265,58.2199,14.7068,0.0000
47,4,881.000,654.000,37.000,84.500,62.370,57.2906,17.5472,0.0000
47,5,1172.500,649.500,40.000,88.500,54.453,57.9921,13.8841,0.0000
47,6,1702.000,689.500,66.000,62.000,42.604,56.8330,6.9145,0.0000
47,7,1100.000,729.000,44.000,140.500,76.208,41.4365,10.5867,0.0000
47,8,1358.000,767.000,51.000,130.000,55.239,39.5660,7.7912,0.0000
48,0,380.500,600.500,25.500,57.000,44.732,74.7105,31.9359,0.0000
48,9,419.500,612.500,27.500,55.000,53.389,71.8848,30.0205,0.0000
48,11,758.193,622.546,20.613,44.704,30.159,72.7058,24.4886,0.0000
48,1,590.000,627.500,23.500,45.000,47.575,70.8895,26.6967,0.0000
48,3,1119.000,656.000,34.000,65.000,52.726,60.9897,15.3942,0.0000
48,4,881.000,653.000,37.000,85.000,61.658,57.3773,17.5737,0.0000
48,5,1164.500,643.500,48.000,93.000,53.687,58.2462,13.9971,0.0000
48,6,1703.000,690.000,65.000,62.000,42.778,56.7531,6.8988,0.0000
48,7,1101.000,729.500,42.500,140.500,75.103,41.3922,10.5731,0.0000
48,8,1367.000,786.500,40.500,83.000,63.601,41.9084,8.2315,0.0000
49,0,383.000,607.000,34.000,51.000,48.420,74.5812,31.7007,0.0000
49,9,418.500,612.000,26.500,54.500,50.904,72.1627,30.1630,0.0000
49,11,758.193,622.546,20.613,44.704,30.159,72.7058,24.4886,0.0000
49,1,589.000,629.500,21.500,39.500,40.968,71.8417,27.0893,0.0000
49,3,1119.000,655.000,34.000,65.000,51.164,61.1821,15.4527,0.0000
49,4,881.500,650.000,37.500,88.500,59.791,57.2922,17.5377,0.0000
49,5,1172.000,647.000,41.000,88.000,53.798,58.5194,14.0101,0.0000
49,6,1703.000,690.000,65.500,61.000,42.940,56.9156,6.9155,0.0000
49,7,1100.000,730.000,43.500,138.000,75.209,41.5706,10.6232,0.0000
